Gp1,Hfd,Tb1,Wd,VEC1,sVEC,Phase Formation
4.3,0.434280786,3116.55,0.226903481,4.3,2,CRA
12.4,0.120895959,2847.59,0.080384432,3,2.000000001,CRA
12.64,0.104143556,2820.55,0.040150827,3.44,2.000000001,CRA
3.5,0.066910917,1335.7,0.060842841,3.5,1.999999999,CRA
10.4,0.08138796,2734.95,0.006000857,10.4,1.199999996,CRA
8.6,1.14946139,3632.91,0.027802681,7.2,2.000000002,CRA
11.89,0.774091028,2985.15,0.060450896,3.79,1.809999999,CRA
8.32,0.58819141,3250.39,0.020677473,7.52,2.000000001,CRA
8.88,1.063433626,3814.71,0.03236882,6.88,1.999999997,CRA
9.04,1.128883737,3591.03,0.031086305,7.04,1.999999999,CRA
8.62,0.929966374,3970.47,0.053182298,7.22,1.639999997,CRA
12.4,0.771607428,2881.95,0.046995558,3.4,1.899999999,CRA
9,0.10473427,3415.15,0.093190703,9,1.8,CRA
12.56,0.130536399,2815.63,0.034514849,3.56,2.000000001,CRA
10.75,0.235860231,3193.85,0.104101708,5.25,2,CRA
8.1,0.597058434,3202.75,0.02366315,7.1,1.800000002,CRA
11.22,0.536283604,2547.21,0.012649017,8.82,1.980000001,CRA
5.85,0.529989524,3598.85,0.061621465,4.35,2,CRA
10.64,0.148295171,2885.43,0.100906695,10.04,1.120000001,CRA
8.1,0.552010784,3375.91,0.02371469,7.5,1.899999998,CRA
12.69,0.153704504,2826.57,0.058787915,3.59,2,CRA
9.44,0.949100077,3711.79,0.072467243,8.44,1.760000003,CRA
11.28,0.80305294,3740.15,0.023895046,6.08,1.999999997,CRA
8.5,0.907586879,4038.95,0.054638095,7.1,1.600000002,CRA
12.82,0.078294699,2807.15,0.022609311,3.22,1.999999999,CRA
11.15,0.235594016,2938.35,0.125953936,3.15,1.95,CRA
7.15,0.189337745,4739.15,0.042350224,5.65,1.15,CRA
7.6,0.087476543,2455.55,0.155263858,7.6,1.399999998,CRA
10.56,0.112850758,2865.01,0.083610074,10.36,1.079999997,CRA
12.52,0.15949251,2805.35,0.063426077,3.72,2.000000001,CRA
3.6,0.517104664,3190.95,0.105052098,3.1,1.999999999,CRA
9.34,1.074185259,3559.59,0.037968593,7.94,1.880000003,CRA
4.4,0.088990172,2925.15,0.170605993,4.4,1.8,CRA
9.5,0.130220244,3239.65,0.071768091,9.5,1.299999998,CRA
10.84,0.42096619,2750.83,0.017262564,9.24,1.959999999,CRA
9.3,0.656558829,3186.03,0.038272008,6.7,2.000000002,CRA
11.95,0.82911393,2812.45,0.067049919,3.95,2,CRA
12.58,0.088330553,2772.55,0.036551064,3.38,1.999999999,CRA
8.1,0.135363646,1414.55,0.075924667,7.1,2.000000001,CRA
8.79,0.669724765,3274.42,0.007531671,7.39,1.970000002,CRA
7.89,0.502788154,3413.41,0.032528354,7.39,1.880000001,CRA
11.51,0.21835281,2895.19,0.104597122,3.21,1.93,CRA
8.4,0.457208336,3181.99,0.031876415,8,2,CRA
7.2,0.133295085,3261.55,0.055123895,5.2,1.799999999,CRA
7.2,0.136732837,1594.05,0.075903578,5.2,2.000000002,CRA
2.1,0.079773009,1587.75,0.046614872,2.1,1.999999999,CRA
9.98,0.084720835,2792.81,0.005494761,9.98,1.339999999,CRA
12.56,0.193224128,2847.59,0.073304118,3.96,2,CRA
11.3,0.876640353,3376.75,0.024721203,8.05,2,CRA
12.64,0.106935424,2822.15,0.031159446,3.44,2.000000001,CRA
12.65,0.17600527,2835.77,0.065492254,3.75,1.999999999,CRA
9.5,0.27424018,2545.9,0.112419014,4.5,1.499999999,CRA
12.1,0.124436324,2824.69,0.081250574,3.2,2,CRA
10.61,0.077687518,2714.02,0.006187395,10.61,1.130000002,CRA
12.46,0.164966462,2844.19,0.06399438,3.86,2,CRA
12.1,0.323104785,2949.6,0.073541859,3.1,1.95,CRA
5.2,0.518275049,3581.95,0.057208693,4.2,1.999999999,CRA
8.65,0.228325672,4530.55,0.054418098,5.15,1.349999998,CRA
3.1,0.231846462,1980.95,0.139602975,3.1,1.900000001,CRA
11.3,0.273747785,2608,0.023236883,10.55,1.075000004,CRA
8.83,0.686159812,3148.17,0.01953998,7.33,2,CRA
9.475,0.396331751,3284.85,0.064502746,9.225,1.25,CRA
9.72,1.041423331,3368.15,0.017203637,8.12,2.000000002,CRA
12.05,0.753805128,2889.55,0.047035556,3.55,1.850000002,CRA
6.7,0.161442933,4840.95,0.031070196,5.7,1.099999999,CRA
8.28,1.218726019,3244.19,0.039956092,6.88,1.72,CRA
9.1,0.684385142,3274.81,0.008036105,7.5,1.899999998,CRA
12.35,0.175888953,2858.05,0.090470029,3.35,1.999999999,CRA
12.55,0.162827181,2840.69,0.050004258,3.75,1.999999999,CRA
12.7,0.174899633,2831.55,0.06719552,3.7,2.000000002,CRA
8.83,0.68044462,3301.72,0.007881656,7.23,1.99,CRA
12.36,0.142527042,2814.63,0.039437793,3.76,2.000000001,CRA
8.75,0.546705148,3153.26,0.006037486,8.15,1.85,CRA
8,0.411606481,3244.37,0.016831332,7.8,1.95,CRA
12.44,0.158345411,2843.67,0.061435542,3.84,1.999999999,CRA
11.35,0.21989398,2953.6,0.089100304,3.35,1.999999999,CRA
2.9,0.131231578,1510.35,0.082890542,2.9,1.900000001,CRA
8.2,0.550481,3287.01,0.017504743,7.6,1.949999997,CRA
10.85,0.133341763,2924.55,0.059950098,6.35,1.6,CRA
12.66,0.119504059,2823.47,0.031941751,3.46,2,CRA
10.6,0.133348771,2859.2,0.089876868,10.6,1.050000002,CRA
9.6,0.23666209,3011.25,0.117794486,8.6,1.300000003,CRA
4.2,0.626832644,3230.75,0.103242671,3.2,2,CRA
8,0.522772399,3252.71,0.014924206,7.4,1.999999998,CRA
3,0.117540687,3151.15,0.106753813,3,2.000000001,CRA
11.67,0.200567198,2821.03,0.019476392,3.57,1.81,CRA
9.5,1.078738071,3547.35,0.036994972,7.9,1.899999999,CRA
10.7,0.017142857,2865.05,0.003194888,10.7,1.099999997,CRA
11.35,0.718707679,2904.75,0.046733736,3.85,1.750000002,CRA
2.5,0.078203737,1529.05,0.068327471,2.5,1.95,CRA
12.9,0.038837994,2798.99,0.015336255,3.1,1.999999999,CRA
12.46,0.141616412,2788.31,0.057286747,3.66,1.999999998,CRA
12,0.588704131,2988.15,0.072327575,3.5,1.999999999,CRA
10.52,0.078334627,2546.99,0.000789827,10.52,1.160000003,CRA
8.3,0.462469643,3179.39,0.023469433,7.9,2,CRA
10.76,0.118108175,2621.58,0.069259466,10.76,1.029999999,CRA
10.68,0.655502144,3338.55,0.04566056,6.48,1.999999998,CRA
9.89,0.070851234,2861.78,0.0057223,9.89,1.369999996,CRA
10.95,0.499154809,2621.805,0.028753498,8.8,1.999999998,CRA
12.52,0.153417756,2841.11,0.038984377,3.72,2.000000001,CRA
2.45,0.098703592,1456.45,0.085942449,2.45,1.949999999,CRA
12.46,0.089083854,2763.39,0.037880697,3.46,2,CRA
2.45,0.206468081,1553.5,0.095205129,2.45,2.000000001,CRA
12.55,0.190930826,2847.73,0.071333053,3.95,2,CRA
7.6,0.210959149,4735.4,0.043855358,5.35,1.225000002,CRA
10,0.572157306,3366.55,0.08182736,7,2.000000002,CRA
11.9,0.218815497,2911.8,0.109566853,4.4,2.000000002,CRA
12.5,0.177065819,2845.23,0.068735693,3.9,2.000000001,CRA
12.58,0.171540026,2840.27,0.058726201,3.78,2,CRA
11.5,0.650181425,3298.91,0.08498696,6.5,2.000000002,CRA
12.6,0.25823827,3653.43,0.060301126,4,2,CRA
7.13,0.090548122,3327.52,0.106631332,7.13,1.870000002,CRA
8.92,1.151471368,3567.71,0.029925883,7.12,1.999999997,CRA
10.8,0.432551598,2739.24,0.019129408,9.1,2.000000002,CRA
7.15,0.160842198,3291.35,0.010390237,3.65,1.999999998,CRA
9.8,0.202046041,3214.75,0.100140098,9.8,1.599999999,CRA
12.64,0.119012374,2789.59,0.047137787,3.44,2.000000001,CRA
11.48,0.234479006,2937.59,0.114368722,3.78,2,CRA
11.065,0.505952415,2607.38,0.016239337,8.865,2,CRA
9.22,1.048795096,3628.07,0.041514766,7.82,1.840000003,CRA
9.23,0.730975475,3233.45,0.019821458,6.93,2.000000003,CRA
11.02,0.554249642,3350.91,0.030231976,8.22,1.999999996,CRA
4.5,0.263197036,2324.65,0.129513482,4.5,1.750000001,CRA
12.56,0.073859656,2792.31,0.048458272,3.16,1.999999999,CRA
8.9,0.592770849,3251.15,0.041435048,7.9,2,CRA
10.75,0.432834832,2739.94,0.026187465,9.05,1.999999999,CRA
12.9,0.619335314,2930.75,0.082551026,3.4,2,CRA
11.9,0.240635409,2898.7,0.109566853,4.4,2.000000002,CRA
11.98,0.206914587,2982.75,0.069664239,3.78,2,CRA
4,0.206787806,3642.65,0.068123024,3,2.000000001,CRA
4.8,0.319055561,3552.45,0.120054599,3.8,1.9,CRA
8.62,0.649320303,3262.59,0.012514199,7.42,2,CRA
10.36,0.624933996,3258.55,0.045210558,6.96,2.000000001,CRA
3.8,0.06446281,3478.35,0.070033349,3.8,1.999999998,CRA
10.7,0.458477152,3153.25,0.124735277,3.2,1.9,CRA
12.36,0.162444855,2827.39,0.047611698,4.66,1.799999998,CRA
9.25,1.059104493,3678.9,0.024814562,8,2,CRA
11.7,0.678844815,3741.71,0.038819589,6.3,1.999999997,CRA
9,0.667956933,2940.01,0.028736196,7.4,1.999999998,CRA
9.2,0.659765126,3202.27,0.007463868,8,1.8,CRA
8.43,0.591311666,3216.44,0.005889512,7.63,1.990000001,CRA
8.28,0.279812368,3457.27,0.056037393,8.08,1.999999996,CRA
10.24,1.015624537,3593.79,0.05421822,8.44,1.879999999,CRA
9.455,0.690137595,3286.82,0.016582838,6.905,2.000000002,CRA
9.85,0.272961538,3062.81,0.164528423,3.85,1.999999998,CRA
10,0.22345716,3075.65,0.091581958,3,2.000000001,CRA
6.095,0.19264892,2068.37,0.160687938,6.095,1.544999998,CRA
8.2,0.550602083,3118.11,0.049821032,7.6,2.000000002,CRA
3.5,0.207637484,1940.05,0.105470053,3.5,1.850000002,CRA
9.2,1.069509688,3583.15,0.022269353,8.2,2,CRA
9.025,1.004136022,3883.65,0.026611726,7.775,2.000000002,CRA
10.7,0.55081143,3397.75,0.032212524,8.45,2.000000004,CRA
2.75,0.133829383,2110.55,0.103561071,2.75,1.95,CRA
12.72,0.085785431,2813.99,0.026868913,3.32,2.000000001,CRA
9.6,0.108084352,3153.35,0.067758918,9.6,1.8,CRA
10.6,1.096909476,3353.25,0.010445775,9.1,2.000000002,CRA
11.2,0.256353896,2973.3,0.103282199,3.7,2.000000002,CRA
11,0.198540992,2952.95,0.116590182,4,2,CRA
10.76,0.108191435,2821.58,0.069777849,10.76,1.029999999,CRA
8.1,0.570513046,3190.93,0.020876774,7.3,1.850000003,CRA
12.78,0.122638161,2814.75,0.046501298,3.38,1.999999999,CRA
10.4,0.14930877,2882.05,0.108560577,9.4,1.199999996,CRA
8.35,0.641820696,3120.75,0.060169664,7.35,2.000000003,CRA
2.5,0.040089058,1354,0.037780273,2.5,2,CRA
2.1,0.062034061,1561.55,0.046614872,2.1,1.999999999,CRA
12.82,0.141760384,2815.79,0.053674397,3.42,2.000000001,CRA
12.59,0.155745197,2833.41,0.05992607,3.69,2,CRA
8.2,0.20976138,3776.55,0.07921198,4.2,1.999999999,CRA
8.29,0.54180276,3190.11,0.016969863,7.69,1.999999997,CRA
3.7,0.509306704,3231.85,0.105375744,3.2,2,CRA
11.4,0.754661459,2942.05,0.053233211,3.9,1.750000001,CRA
9.11,0.069481951,2955.52,0.004544278,9.11,1.629999999,CRA
9.7,1.039153758,3693.15,0.028451001,7.7,2.000000002,CRA
9.92,1.065940579,3412.15,0.020454345,7.92,2.000000004,CRA
8.98,0.999747122,3765.03,0.047197728,7.58,1.760000003,CRA
7.15,0.093288562,3320.5,0.105359462,7.15,1.850000002,CRA
11.06,0.542570407,3504.43,0.036840877,7.66,2.000000002,CRA
2.125,0.087360724,1643.9,0.051588466,2.125,2.000000001,CRA
10.7,0.989638961,3398.95,0.024217787,8.7,1.999999996,CRA
12.36,0.129296078,2843.99,0.039297653,3.76,2.000000001,CRA
3.16,0.11388464,3216.59,0.107209712,3.16,1.999999999,CRA
7.9,0.457469676,3231.39,0.014512925,7.5,2.000000003,CRA
9.4,1.269685163,3209.15,0.03309837,7.15,2.000000002,CRA
8.3,0.589601217,3308.33,0.017815439,7.5,1.95,CRA
10.13,0.094059643,2669.86,0.003454041,10.13,1.289999998,CRA
5.1,0.381767492,4736.07,0.052436121,4.4,1.600000002,CRA
10.66,0.54641577,3349.23,0.029435024,8.66,1.999999998,CRA
12.22,0.172989289,2794.91,0.071765464,4.02,2.000000001,CRA
3,0.056096339,1374.4,0.090216264,3,2.000000001,CRA
8.95,0.228337409,4528.05,0.053566181,4.95,1.400000001,CRA
9.72,0.479099548,3211.19,0.036032696,7.92,2.000000004,CRA
12.66,0.161904318,2830.51,0.062123212,3.66,1.999999998,CRA
10.64,0.174363132,2899.61,0.117208712,9.24,1.22,CRA
8.7,1.241334539,3290.05,0.033029427,7.2,1.900000001,CRA
12.78,0.124926188,2816.35,0.039041462,3.38,1.999999999,CRA
7.4,0.204264871,4769.75,0.041002278,5.4,1.199999999,CRA
8.15,0.561678762,3286.17,0.031466205,7.45,2.000000001,CRA
10.58,0.072525139,2753.01,0.006090994,10.58,1.140000004,CRA
10.92,0.089213553,2683.96,0.040567021,10.92,1.009999995,CRA
11.59,0.764433,2976.31,0.058227092,3.89,1.769999998,CRA
8.55,0.120850528,3175.5,0.090291234,8.55,1.649999999,CRA
10.25,0.600416321,3284.65,0.013710165,7.75,1.999999999,CRA
10.25,1.036876248,3398.95,0.023156941,7.75,1.999999999,CRA
5.4,0.064128257,3415.15,0.056872038,5.4,1.799999998,CRA
10.1,0.126598638,2977.85,0.058129924,10.1,1.299999997,CRA
12.44,0.188364894,2853.11,0.073580012,4.04,2,CRA
12.5,0.811391431,2956.55,0.060096707,3.5,1.900000001,CRA
12.4,0.116013372,2789.15,0.034045614,3.6,2.000000002,CRA
8.3,0.164765454,3180.45,0.041295126,4.3,1.9,CRA
9,1.187390909,3455.87,0.029247822,7.2,2.000000002,CRA
11.85,0.75965962,3009.05,0.062230079,3.85,1.800000002,CRA
8.1,0.149915183,3184.75,0.054115422,5.1,1.799999998,CRA
8.9,0.086211482,3225.85,0.08563752,8.9,1.899999999,CRA
12.8,0.047681254,2803.25,0.036610527,3,2.000000001,CRA
5.725,0.480287528,4368.95,0.071967823,4.975,1.849999998,CRA
12.48,0.136301076,2838.47,0.037777028,3.68,2,CRA
11.2,0.793061299,3329.85,0.025591934,8.2,2,CRA
9.05,0.69138313,3358.01,0.008719937,6.95,1.999999999,CRA
12.469,0.099233354,2837.462,0.005067573,3.059,2,CRA
10.8,0.863917657,3294.65,0.021372004,8.8,1.999999998,CRA
11.04,0.097296406,2848.47,0.065166185,10.04,1.120000001,CRA
11.8,0.151655298,2890.95,0.071127771,3.8,1.9,CRA
5.7,0.096490495,4237.95,0.084269515,5.7,1.800000002,CRA
5.8,0.155887231,4304.15,0.018821199,3.8,1.999999998,CRA
12.43,0.197894581,2857.57,0.077627166,4.13,1.999999999,CRA
9.29,0.092398643,2857.58,0.002937403,9.29,1.570000004,CRA
7.8,0.448104965,3138.79,0.022555612,7.4,1.799999998,CRA
11.95,0.702333167,3083.65,0.065994897,3.95,1.800000002,CRA
2.575,0.114210692,1628.7,0.046722852,2.575,2,CRA
10.24,0.143881514,2885.49,0.106385842,10.04,1.120000001,CRA
5.2,0.33694411,2991.75,0.148418667,5.2,1.7,CRA
10.745,0.975558206,3414.16,0.025567202,8.595,1.999999996,CRA
12.72,0.164775421,2827.75,0.061766112,3.62,2.000000001,CRA
9,1.041881927,3838.03,0.033447719,6.8,2,CRA
7.78,0.509070049,3148.71,0.025185012,7.18,1.740000001,CRA
10.19,0.075428977,2803.88,0.005922652,10.19,1.269999998,CRA
7.9,0.329399533,3234.45,0.20715061,7.9,2,CRA
7.8,0.699928479,2680.75,0.087036474,6.8,2,CRA
12.7,0.664781065,2837.05,0.035109555,3.2,1.95,CRA
2.45,0.221931932,1571.95,0.103859227,2.45,2.000000001,CRA
9.15,1.001140478,3911.15,0.028276334,7.65,1.999999996,CRA
8.8,0.212310714,3626.95,0.099969696,4.8,2.000000002,CRA
11,0.156869556,2950.05,0.038577809,4,1.9,CRA
2.65,0.205973532,1907.35,0.122352587,2.65,1.950000001,CRA
9.125,1.360655605,3057.175,0.031936738,7.375,2.000000002,CRA
10.7,0.183375069,2982.35,0.095086886,3.7,2.000000002,CRA
4.6,0.038717097,3522.75,0.07491082,4.6,2.000000001,CRA
8.33,0.541216017,3195.12,0.005184197,7.73,1.989999999,CRA
10.92,0.105543934,2850.47,0.075067655,9.72,1.160000002,CRA
3.2,0.322079384,2339.05,0.163084524,3.2,2,CRA
10.9,0.573409578,3265.07,0.071827685,7.9,2,CRA
6.8,0.295097737,4828.45,0.059680193,4.8,1.35,CRA
8.15,0.47209131,3136.79,0.035857849,7.75,1.999999999,CRA
7.82,0.511567466,3152.51,0.024504627,7.22,1.76,CRA
8.4,0.636589893,3160.75,0.050222809,7.4,1.999999998,CRA
10.4,1.088830544,3297.55,0.008763389,9.4,1.999999996,CRA
11.19,0.743904625,2946.61,0.052843867,3.99,1.719999999,CRA
7.88,0.555425698,3170.03,0.025577544,7.08,1.740000001,CRA
12.325,0.184200506,2916.2,0.060877084,3.575,1.999999998,CRA
12.48,0.097885113,2780.99,0.02963554,3.48,2.000000001,CRA
10.7,0.278449017,3020.55,0.111837826,3.7,2.000000002,CRA
12.58,0.130061542,2801.27,0.011866996,3.18,1.94,CRA
11.7,0.289552602,2927.5,0.031903866,3.7,1.95,CRA
2.125,0.062914443,1438.72,0.025851542,2.125,2.000000001,CRA
7,0.355844156,3286.15,0.160493827,7,1.499999998,CRA
11,0.828513319,3312.25,0.023748367,8.5,2.000000003,CRA
10.9,0.233564712,3138.75,0.107333003,5.9,2.000000001,CRA
12.34,0.159012258,2791.61,0.065099882,3.84,1.999999999,CRA
5.2,0.103527661,1630.65,0.06820571,3.2,2,CRA
9.2,0.333589514,3217.55,0.153920227,7.2,2.000000002,CRA
12.44,0.146966118,2804.31,0.013542734,3.24,1.920000001,CRA
11.04,0.082201582,2841.09,0.057435796,10.04,1.120000001,CRA
8.975,1.346608843,3028.025,0.030601986,7.475,1.999999997,CRA
9.68,0.900976451,3364.15,0.012674791,8.08,1.999999996,CRA
10.4,0.075275151,2770.95,0.006047352,10.4,1.199999996,CRA
8.82,1.143949166,3611.97,0.029618728,7.12,1.999999997,CRA
9.85,0.314664838,3150.6,0.143032716,6.85,2.000000001,CRA
10.775,0.560598391,3484.3,0.011740684,6.775,2,CRA
7.7,0.0876959,3300.65,0.10565635,7.7,1.900000002,CRA
8.25,0.58062578,3313.58,0.022330294,7.45,1.949999997,CRA
7.8,0.385665919,2642.08,0.070399593,6.4,1.275,CRA
11.9,0.222951943,2908.65,0.092938136,4.4,2.000000002,CRA
9.89,0.072081032,2857.78,0.005716297,9.89,1.369999996,CRA
3.6,0.199701471,2079.95,0.133375873,3.6,1.85,CRA
9.11,0.718732352,3248.6,0.017721316,7.01,2.000000002,CRA
9.6,0.070953437,2980.15,0.052401747,9.6,1.2,CRA
9.75,0.574820748,3250.85,0.011341602,8.25,1.999999997,CRA
3.14,0.114498929,3208.41,0.107306196,3.14,2,CRA
12.61,0.164530816,2836.33,0.055194078,3.71,2,CRA
3,0.055987071,1364.55,0.079678535,3,2.000000001,CRA
8.7,0.595042451,3189.53,0.006365354,7.9,1.899999999,CRA
9.44,0.94423989,3825.39,0.076053944,8.04,1.719999998,CRA
7.2,0.605932393,3480.95,0.101120828,5.2,2.000000002,CRA
8.32,0.539487122,3198.63,0.01170998,7.72,2.000000004,CRA
9.225,1.018589301,3842.9,0.027700808,7.725,1.999999997,CRA
12.5,0.145245615,2839.79,0.038386456,3.7,2.000000002,CRA
9.88,0.587899534,3307.51,0.030319394,7.68,2.000000003,CRA
12.76,0.022776703,2773.83,0.01360046,3.16,1.999999999,CRA
10,0.59595872,3267.75,0.012684989,8,2,CRA
5.3,0.477866167,3995.05,0.052223998,4.3,1.699999999,CRA
5.6,0.101716493,3410.85,0.042941316,4.6,1.899999999,CRA
5.3,0.623171209,3475.05,0.085587234,3.8,1.999999998,CRA
7.335,0.119060104,3187.277,0.174429257,5.835,2.000000002,CRA
9.11,0.693098806,3274.53,0.014072012,7.11,1.999999999,CRA
3.35,0.152853616,1583.95,0.097315062,3.35,1.85,CRA
8.6,0.337406119,3168.47,0.045175456,8.4,1.999999999,CRA
3.55,0.250868038,2054.55,0.152768995,3.55,1.850000002,CRA
12.46,0.193226164,2853.63,0.075550075,4.06,1.999999998,CRA
6.5,0.098777282,1280.8,0.080647411,6.5,2.000000002,CRA
10.72,0.551957372,3429.51,0.033801593,8.32,1.999999997,CRA
2.15,0.07460666,1660.75,0.055917225,2.15,2,CRA
9.75,0.279765617,3074.45,0.169043357,3.75,1.999999999,CRA
7.8,0.10369023,3265.55,0.101407675,7.8,1.800000002,CRA
12.2,0.094678413,2809.35,0.056861164,6.2,1.599999999,CRA
7.3,0.060680956,3354.45,0.111676837,7.3,2.000000002,CRA
10.79,0.462857016,2688.12,0.031955268,8.89,2.000000004,CRA
5.1,0.641374496,3393.25,0.096580043,3.6,2.000000002,CRA
12.6,0.0973679,2790.15,0.027866692,3.4,2,CRA
9.1,1.003541155,3900.15,0.027634806,7.7,2.000000002,CRA
10.9,0.227978827,3209.55,0.072943617,3.9,2.000000001,CRA
6.8,0.297607418,2811.35,0.147426761,6.8,1.499999998,CRA
12.65,0.160019958,2832.25,0.054343939,3.65,1.999999998,CRA
10.2,0.966389441,3241.85,0.006357169,9.7,2,CRA
9.03,0.691134925,3344.36,0.008577097,7.03,1.989999998,CRA
11.1,0.968881164,3510.35,0.024586606,8.1,1.999999998,CRA
12.35,0.166075595,2859.1,0.066183595,3.35,1.999999999,CRA
6.5,0.476130123,3461.65,0.204678363,6.5,2.000000002,CRA
8.65,0.628284142,3225.8,0.006675549,7.65,1.950000002,CRA
12.4,0.087715602,2833.19,0.035212076,3.6,2.000000002,CRA
12.34,0.163420109,2856.11,0.043271721,3.94,1.999999999,CRA
11.7,0.221246056,2919.95,0.090976147,4.2,1.999999999,CRA
12.53,0.131356,2831.85,0.050716445,3.63,1.999999999,CRA
10.48,0.169726976,2903.05,0.115251547,9.88,1.139999996,CRA
11.6,0.194475737,2728.05,0.134225269,3.6,2.000000002,CRA
8.6,0.227809018,4563.65,0.052966789,5.1,1.349999998,CRA
7.4,0.152000946,3257.25,0.041956769,4.4,1.900000001,CRA
12.45,0.179494156,2852.65,0.058190171,3.95,2,CRA
9.38,0.684370426,3402.11,0.01110289,6.68,2.000000003,CRA
5.35,0.06585935,3432.7,0.070247436,5.35,1.850000003,CRA
10.36,0.558814532,3270.68,0.025791339,8.71,0.629999996,CRA
2,0.013935328,1402.55,0.079943899,2,2,CRA
9.18,1.047334142,3714.35,0.02484703,7.98,1.999999997,CRA
9.76,0.954159635,3800.91,0.071612662,7.96,1.760000003,CRA
8.44,1.077787791,3856.59,0.028918733,7.04,1.999999999,CRA
10.2,0.599623243,3317.75,0.012623141,7.7,2.000000002,CRA
9.5,0.107490041,3015.25,0.063637028,9.5,1.299999998,CRA
9.92,0.974292226,3731.87,0.066883059,8.12,1.800000001,CRA
8.4,0.106774293,3228.15,0.095936718,8.4,1.799999998,CRA
8.95,0.682195216,3289.76,0.007965159,7.35,1.949999997,CRA
8.25,0.579575389,3246.73,0.01178286,7.45,2.000000001,CRA
11.35,0.242641063,2950.45,0.138205095,3.35,1.999999999,CRA
9.75,0.175056026,3063.1,0.030046358,3.75,1.95,CRA
12.6,0.14298323,2832.95,0.036076397,3.6,2.000000002,CRA
2.075,0.054184011,1511.95,0.040768146,2.075,2.000000001,CRA
12.68,0.072012774,2781.99,0.022093802,3.28,2.000000001,CRA
9.425,1.130101435,3378.4,0.019931008,8.425,2,CRA
7.55,0.206914926,4670.45,0.047875361,5.55,1.199999999,CRA
12.64,0.027539521,2764.67,0.01650558,3.24,2.000000001,CRA
9.4,0.214717009,3477.35,0.109405733,5.4,1.999999998,CRA
12.49,0.157537583,2840.25,0.06095767,3.79,1.999999998,CRA
10.76,0.432782077,2739.8,0.024989525,9.06,2.000000001,CRA
12.116,0.834049084,2831.818,0.067162031,3.856,1.999999999,CRA
6,0.434350456,4285.35,0.058870557,4.5,1.499999999,CRA
6.3,0.113661505,1773.55,0.070763444,3.3,2,CRA
11.6,0.566908756,3032.55,0.071396296,3.6,2.000000002,CRA
10.8,0.124112998,2859.85,0.088797016,9.4,1.199999996,CRA
11.8,0.09115506,2817.95,0.055571164,7.8,1.399999996,CRA
8.57,0.654231531,3238.07,0.028889459,7.37,2.000000003,CRA
9.72,0.54539398,3267.51,0.030150604,7.92,2.000000004,CRA
9.5,0.279251337,3278.45,0.114481048,9.5,1.299999998,CRA
8.3,0.584125928,3209.93,0.013451297,7.5,1.95,CRA
12.51,0.193086294,2850.21,0.07532502,4.01,1.999999999,CRA
9.5,0.099601594,2784.65,0.001076426,9.5,1.500000002,CRA
12.16,0.172305869,2810.39,0.016189486,3.36,1.880000002,CRA
5.4,0.421138762,2562.95,0.226567608,5.4,1.999999998,CRA
4.5,0.600014389,3353.45,0.099637454,3.5,1.999999999,CRA
9.3,0.986904411,3944.15,0.030029442,7.5,2.000000003,CRA
10.96,0.548495608,3480.63,0.036045042,7.86,1.999999998,CRA
6.9,0.610652603,3499.65,0.097142913,4.9,1.999999999,CRA
6.8,0.087874081,2572.95,0.172275239,6.8,1.499999998,CRA
6.905,0.200028994,2308.806,0.240215748,6.905,1.455000001,CRA
12.17,0.788344338,2979.07,0.061116737,3.67,1.849999998,CRA
2.8,0.123694478,1621.1,0.042460027,2.8,1.999999999,CRA
5.25,0.059546981,3467.8,0.089794025,5.25,1.949999998,CRA
11.3,0.235812852,2899.75,0.105254841,3.3,1.900000001,CRA
7.98,1.203876446,3209.73,0.0423936,6.68,1.599999999,CRA
12.85,0.829857026,2948.95,0.060638015,3.35,1.949999999,CRA
11.7,0.080595926,2732.05,0.058235167,5.2,1.799999999,CRA
9.55,1.005705413,3829.65,0.029828143,7.55,1.999999998,CRA
8.75,0.1685756,3142.05,0.040920334,4.25,1.900000002,CRA
9.47,0.057899043,2943.64,0.005422113,9.47,1.510000004,CRA
5.2,0.506355165,3849.35,0.052888457,4.2,1.800000002,CRA
10.2,0.185024707,2683.25,0.124864727,10.2,1.099999997,CRA
12.8,0.133667214,2816.07,0.047010505,3.4,2,CRA
12.44,0.189603093,2856.31,0.065950515,4.04,2,CRA
12.32,0.13040178,2797.31,0.037755727,3.72,2.000000001,CRA
8.15,0.608660885,3343.97,0.018621098,6.95,1.999999999,CRA
7.9,0.516535081,3160.11,0.022939607,7.3,1.799999997,CRA
10.8,1.065175514,3408.95,0.01171875,8.8,1.999999998,CRA
8.66,0.645826749,3263.63,0.019089257,7.46,2.000000002,CRA
11.21,0.535384988,2550.72,0.009448749,8.81,1.989999998,CRA
